DateTime,In_Flow,In_Angle,In_Temp,Out_Temp,In_Pressure,Viscosity,Humidity,Rot_Speed,Valve_Opening,Tank_%,Out_Speed,Thickness,Vibration,Col_density,Oxygen,Quality_type
2021-01-08 00:00,2.35,-3.14,0.64,0.36,0.77,-1.06,1.67,1.83,0.21,0.39,0.2,-0.08,0.42,-1.08,0.32,Rejected
2021-01-08 01:00,1.63,-0.06,1.62,-1.22,0.83,1.44,1.32,-0.29,-1.66,-0.28,-0.07,0.1,0.36,1.87,0.55,Approved
2021-01-08 02:00,0.95,0.54,1.79,1.63,1.17,1.05,-0.12,2.3,-0.04,-1.8,1.18,-2.01,-2.23,2.71,1.48,Approved
2021-01-08 03:00,-2.44,1.1,-0.4,-0.08,-0.49,0.8,0.77,-4.28,-1.57,3.42,0.56,-1.37,-1.22,-0.06,0.08,Premium
2021-01-08 04:00,-0.4,-1.63,1.03,-0.93,2.65,1.56,-1.11,0.53,0.21,-1.64,-0.5,-0.71,0.24,-3.7,-0.24,Premium
2021-01-08 05:00,1.44,1.14,0.33,-1.93,1.02,0.55,-0.27,1.04,-0.88,-2.06,-1.08,-0.28,-0.48,-0.91,0.77,Premium
2021-01-08 06:00,0.99,-0.51,1.19,-0.07,1.86,-0.35,2.09,-1.17,1.72,1.14,0.41,-1.55,0.57,1.86,0.37,Rejected
2021-01-08 07:00,-0.03,-0.78,1.64,1.64,3.12,-2.03,0.93,-0.13,-0.59,-0.1,0.21,-0.25,0.07,2.54,-0.48,Approved
2021-01-08 08:00,0.76,-0.81,0.82,0.37,-1.61,0.87,-0.86,2.09,0.48,-1.49,0.76,-0.16,-0.56,1.07,-0.09,Rejected
2021-01-08 09:00,1.39,-1.04,0.11,-0.93,1.87,-2.54,3.5,-2.39,1.71,3.42,0.46,-1.82,1.46,-1.34,-0.58,Rejected
2021-01-08 10:00,0.28,0.61,0.26,0.4,0.77,-0.98,0.96,-0.32,1.61,0.98,0.19,-0.24,1.81,-0.3,-0.51,Approved
2021-01-08 11:00,0.94,2.29,2.04,1.34,1.03,1.56,-0.08,2.43,0.32,-1.13,0.12,-2.5,1.35,-0.28,1.46,Rejected
2021-01-08 12:00,2.27,0.6,1.05,0.73,0.07,-0.61,3.44,-0.44,0.55,2.6,-0.48,1.22,1.7,2.68,1.63,Approved
2021-01-08 13:00,0.37,0.53,-1.12,-2.03,-0.37,0.04,-0.52,-0.53,-0.23,-1.37,-0.08,1.12,0.19,1.05,0.02,Rejected
2021-01-08 14:00,1.14,0.11,1.26,-0.31,1.59,-2.3,2.29,-1.3,-1.51,1.48,1.47,0.38,0.63,1.37,0.28,Rejected
2021-01-08 15:00,0.25,0.15,0.54,-0.06,1.15,0.26,1.11,-0.6,-0.35,1.42,-1.54,0.55,0.07,-2.23,1.37,Approved
2021-01-08 16:00,-1.29,-1.09,0.09,-2.15,-2.78,-0.05,-0.9,-2.41,-2.09,0.62,1.26,-0.69,0.49,-0.05,-0.06,Premium
2021-01-08 17:00,-0.6,0.05,-0.23,-1.71,-1.71,-0.29,-1.51,-0.72,2.55,-1.66,1,0,-0.19,2.12,-1.36,Rejected
2021-01-08 18:00,1.14,0.04,0.18,-2.39,2.28,0.45,0.25,0.01,0.18,-1.13,-0.96,0.6,-0.57,-2.98,-1.27,Premium
2021-01-08 19:00,-0.54,-0.49,0.86,-2.35,-0.4,-0.02,-0.25,-2.32,0.02,-0.21,1.19,-1.72,1.16,1.04,1.11,Rejected
2021-01-08 20:00,-1.13,-0.72,-0.04,5.02,0.96,-1.15,0.97,1.2,-1.48,2.83,-3.51,-0.82,0.56,-1.32,-0.06,Approved
2021-01-08 21:00,1.09,-0.08,-0.29,-1.04,1.06,-0.55,1.12,-0.36,0.4,0.33,-0.14,-0.09,0.55,-0.64,-0.75,Rejected
2021-01-08 22:00,1.25,0.04,-1.13,-2.32,1.05,0.39,1.97,-2.24,-0.35,0.92,-0.48,-0.34,0.34,1.27,1.58,Rejected
2021-01-08 23:00,1.49,-0.9,1.62,0.65,1.03,1.29,1.16,1.22,0.11,0,-0.22,0.38,-2.23,0.48,0.37,Approved
2021-01-09 00:00,1.43,-1.54,0.19,-3.87,1.42,-0.05,0.33,-0.92,-1.02,-1.33,-0.03,-0.82,-0.26,-1.8,0.89,Premium
2021-01-09 01:00,1.27,2.71,0.12,0.41,-0.54,2.01,0.92,0.79,-1.67,0.13,2.39,1.42,1.97,1.84,0.72,Approved
2021-01-09 02:00,0.86,1.67,0.85,1.54,2.27,0.64,-0.21,2.48,-0.44,-1.93,-2.17,1.09,0,0.93,0.03,Approved
2021-01-09 03:00,-3.08,0.37,-1.57,-0.67,-1.89,-0.26,-0.78,-4.02,-0.58,2.04,-0.84,-0.47,1.02,0.65,-0.58,Premium
2021-01-09 04:00,-1.27,1.03,-1.58,-0.65,-0.25,-1.42,0.54,-2.87,-1.38,1.87,0.58,-0.82,0.32,0.31,0.19,Premium
2021-01-09 05:00,1.58,0.38,-0.15,-2.51,-0.22,-1.28,0.45,-0.1,-1.22,-0.84,1.79,0.57,-0.17,-0.23,0.34,Premium
2021-01-09 06:00,2.18,0.82,-1.38,-4.39,-0.04,-0.2,2.52,-3.04,0.13,1.22,0.89,-1.66,-0.35,0.81,-1.09,Rejected
2021-01-09 07:00,1.81,0.42,0.68,0.55,1.33,0.72,2.19,0.4,-0.97,0.99,0.63,0.45,2.31,1.09,1.74,Rejected
2021-01-09 08:00,0.81,0.44,0.68,-0.66,0.94,-0.21,-0.06,0.79,1.04,-1.09,0.35,0.76,0.14,-0.55,0.73,Approved
2021-01-09 09:00,-1.61,0.62,0.52,-1.85,-2.37,0.64,-0.81,-2.94,-1.6,0.57,1.16,0.93,0.24,1.67,0.06,Approved
2021-01-09 10:00,3.03,0.77,-1.42,-4.87,-1.81,-0.17,1.01,-0.81,1.09,-1.46,0.67,0.47,0.69,2.5,-0.79,Premium
2021-01-09 11:00,0.3,0.28,-0.91,0.46,-1.06,-0.22,-0.76,1.53,0.59,-0.96,1.68,-1.54,-0.2,0.16,-2.74,Rejected
2021-01-09 12:00,1.33,0.04,-0.49,3.35,2.93,2.54,-0.74,4.8,-0.26,-3.54,-0.37,-1.22,-0.77,2.77,-0.32,Approved
2021-01-09 13:00,-4.24,0.78,-0.82,0.78,-0.3,-0.1,-0.46,-4.84,0.98,3.13,1.45,0.03,0.29,0.28,-1.31,Premium
2021-01-09 14:00,1.02,0.55,1.25,-0.42,1.3,0.22,2.35,-1.49,0.46,1.98,-0.29,0.95,-0.72,0.31,-0.52,Rejected
2021-01-09 15:00,0.52,-0.36,-1.46,-0.24,0.66,-1.14,0.7,-0.04,-0.08,0.58,-1.08,0.54,0.21,-1.35,0.22,Premium
2021-01-09 16:00,3.41,0.01,0.22,2.42,0.39,-1.13,2.68,3.93,1.09,1.72,0.02,0.1,0.78,-3.17,-1.08,Rejected
2021-01-09 17:00,0.41,1.04,0.56,-1.11,0.35,-0.94,0.47,-1,-2.86,-0.3,-0.19,-0.69,-0.16,2.01,-0.57,Rejected
2021-01-09 18:00,1.84,1.72,0.2,-1.37,1.36,-0.08,2.66,-1.6,0.77,1.27,1.39,0.37,-0.24,2.03,-0.27,Approved
2021-01-09 19:00,-2.24,-0.3,-0.22,-0.7,-2.29,-0.11,-1.68,-1.94,-0.11,0.05,1.21,2.28,1.17,1.02,1.59,Premium
2021-01-09 20:00,0.49,-1.87,-0.54,1.63,1.82,0.37,-0.58,2.34,0.6,-2.09,0.83,0.5,-0.13,1.52,0.64,Approved
2021-01-09 21:00,-1.17,1.2,1.99,3.93,4.04,2.21,-2.02,3.16,-0.66,-3.66,0.6,0.27,-0.48,2.99,1.51,Approved
2021-01-09 22:00,-1.24,0.28,0.52,-3.07,0,0.67,-0.54,-3.69,2.39,-0.58,2.23,1.57,-0.47,2.74,1,Rejected
2021-01-09 23:00,0.64,-1.02,0.53,-0.02,1.6,0.89,1.6,-0.57,1.05,1.64,0.67,-0.89,-1.34,-2.21,-1.23,Rejected
2021-01-10 00:00,1.15,-0.47,0.57,-1.62,0.59,1.04,1.43,-1.27,-1.1,0.51,-0.19,-1.69,0.7,1.01,0.71,Rejected
2021-01-10 01:00,0.71,-0.37,-1.12,-1.65,1.68,-0.4,0.83,-0.94,-0.36,0.03,-0.84,0.26,-0.94,-1.11,0,Premium
2021-01-10 02:00,-0.48,1.02,0.62,-1.98,-1.96,-0.19,0.24,-2.82,-1.88,0.64,-0.92,-0.35,0.17,3.27,-1.1,Premium
2021-01-10 03:00,1.27,0.13,-0.19,0.52,2.67,0.11,1.07,1.23,0.16,-0.14,0.61,2.17,-1.99,-1.65,0.43,Approved
2021-01-10 04:00,0.9,-1.06,-0.11,2.12,0.32,1.3,2.12,0.37,-0.68,2.31,-0.18,-2.32,-0.08,0.67,-2.45,Approved
2021-01-10 05:00,1.42,0.34,-0.96,1.92,2.34,-1.15,-0.02,3.27,-1.23,-2.19,1.7,-0.16,-0.24,1.27,-1.47,Approved
2021-01-10 06:00,-0.02,0.39,0.21,0.61,1.48,-0.28,1.07,-1.14,1.65,0.47,-0.08,0.66,-0.7,3.2,-0.17,Approved
2021-01-10 07:00,2.68,1.02,1.06,0.72,-1.64,0.51,0.09,3.76,0.09,-2,0.09,0.37,0.99,2.56,0.44,Premium
2021-01-10 08:00,1.01,0.14,1.92,1.36,0.11,-0.63,-0.69,3.12,0.99,-1.84,1.4,0.99,-0.81,0.27,-1.03,Premium
2021-01-10 09:00,0.68,-0.22,0.29,-2.27,-0.55,-0.92,-0.12,-0.71,0.39,-0.98,-0.3,1.37,0.84,0.94,-0.71,Rejected
2021-01-10 10:00,-1.19,0.05,-0.39,-1.31,-1.48,0.03,-0.46,-2.4,1.27,0.34,-0.56,-0.5,-1.06,2.14,-1.13,Premium
2021-01-10 11:00,2.15,-0.39,-0.78,0.71,0.86,-0.35,2.27,1.07,0.27,1.34,0.52,0.52,0.06,-0.53,0.79,Approved
2021-01-10 12:00,1.88,2.6,1.32,0.48,1.85,-0.11,3.23,-0.55,-1.97,2.48,0.06,1.14,-2.31,-0.03,-0.68,Rejected
2021-01-10 13:00,1.4,-2.73,0.52,-0.7,0.56,0.46,1.14,-0.07,1.28,-0.22,-0.9,-0.69,1.45,2.02,-0.4,Rejected
2021-01-10 14:00,1.64,-1.27,-1.36,0.72,0.49,-0.61,0.52,2.53,0.03,-0.29,1.82,1.98,-0.18,-2.35,0.61,Approved
2021-01-10 15:00,-0.21,-1.83,1.26,-3.06,-1.51,-0.24,-1.23,-1.52,0.72,-1.9,0.37,0.23,0.36,2.6,-0.52,Rejected
2021-01-10 16:00,0.4,-0.77,0.1,1.94,1.1,-0.11,0.07,1.88,-0.53,-0.52,-0.02,-0.58,1.04,0.31,-0.77,Approved
2021-01-10 17:00,1.25,-0.65,-0.77,-1.92,-1.88,-0.23,-1.27,1.44,0.67,-2.83,0.18,-0.92,-0.16,1.92,-1.1,Rejected
2021-01-10 18:00,-0.02,-0.1,-1.4,0.09,1.22,2.56,0.84,-1.21,1.45,0.25,1.19,-0.46,1.03,2.78,0.23,Rejected
2021-01-10 19:00,0.73,-1.1,0.49,-0.3,1.42,-2.86,0.69,-0.03,-0.05,-0.32,-1.4,-0.63,-1.41,0.74,1.48,Approved
2021-01-10 20:00,0.63,0.75,-0.42,0.35,-0.4,1.65,-0.16,1.25,0.66,-0.68,-0.45,0.35,1.72,0.39,-1.17,Approved
2021-01-10 21:00,2.12,-0.1,-0.8,-0.25,-0.1,-1.45,1.51,1.25,0.41,0.66,-0.89,0.61,0.73,-1.32,0.28,Rejected
2021-01-10 22:00,-1.25,0.85,-0.29,-3.25,-0.19,-0.68,-1.07,-3.13,2.39,-1.07,0.26,0.99,-0.18,1.62,0.84,Rejected
2021-01-10 23:00,2.46,-0.73,1.33,0.49,0.94,-0.53,1.44,2.15,0.37,-0.36,0.49,1.7,1.58,0.27,-1.57,Premium
2021-01-11 00:00,-0.08,0.12,0.72,-2.32,-0.38,1.85,-0.43,-1.58,-0.74,-1.07,-0.32,0.41,-0.67,2.02,-1.7,Rejected
2021-01-11 01:00,0.1,0.39,0.33,-3.75,-0.28,0.29,0.75,-3.45,1.22,0.67,-0.93,-2.98,-0.02,0.3,-0.81,Rejected
2021-01-11 02:00,-1.89,-0.66,0.31,1.07,1.87,-0.67,2.36,-4.85,-0.09,3.81,1.32,2.17,-0.38,3.57,1.1,Premium
2021-01-11 03:00,3.86,-0.92,-0.68,4,3.97,-0.09,1.82,6.13,-0.2,-2.03,1.16,0.99,1.35,1.5,0.6,Approved
2021-01-11 04:00,2.04,0.27,0.32,-0.24,1.19,-0.1,2.03,0.7,-0.04,1.16,1.29,-0.11,0.1,-2.02,1.34,Rejected
2021-01-11 05:00,0.23,0.27,-0.79,-3.36,0.26,0.53,1,-3.29,-0.37,0.68,-0.24,-1.22,1.21,0.71,-1.15,Rejected
2021-01-11 06:00,1.64,-0.14,-0.55,-2.83,-0.63,-1.54,0.05,0.05,-1.77,-1.57,0.67,1.45,-1.05,0.83,0.61,Premium
2021-01-11 07:00,2.36,0.04,0.83,1.35,2.37,-0.97,4.26,-0.29,1.7,3.63,-0.72,-0.75,1.11,-0.77,0.39,Rejected
2021-01-11 08:00,-1.6,-0.39,-1.62,0.99,1.14,-1.11,0.91,-2.55,-0.75,2.29,-0.55,0.06,0.62,0.58,-1.14,Premium
2021-01-11 09:00,-0.04,0.51,-1.52,-3.28,-0.08,-0.28,0.55,-3.1,1.01,0.42,1.04,0.5,-0.56,0.54,-0.99,Rejected
2021-01-11 10:00,1.27,-0.13,-0.47,-1.27,1.27,-0.85,2.41,-1.74,0.47,1.9,0.48,0.21,0.12,-0.31,2,Rejected
2021-01-11 11:00,2.62,1.51,0.05,3.36,1.92,0.81,1.59,4.33,0.54,-0.34,-1.45,-0.81,-0.16,0.2,0.04,Approved
2021-01-11 12:00,0.11,0.34,-2.34,-1.16,0.17,0.02,-0.26,-0.36,1.28,-0.61,-0.07,0.21,0.46,-0.3,0.37,Approved
2021-01-11 13:00,0.15,-0.37,-0.6,0.19,2.66,-2.33,-1.39,2.35,0.39,-2.51,-0.1,0.62,1.83,-3.21,-0.09,Premium
2021-01-11 14:00,0.89,-1.57,0.46,1.17,1.25,0.05,-0.36,2.6,-0.51,-1.48,0.38,-1.59,1.21,-0.83,-0.68,Approved
2021-01-11 15:00,1.57,0.8,-1.87,-2.33,-1.58,0.24,1.13,-0.93,-0.01,0.47,0.85,0.04,-0.5,0.97,2.14,Premium
2021-01-11 16:00,0.1,-1.17,0.41,-3.58,-0.6,-1.16,-0.29,-2.35,-0.94,-0.98,-0.43,-0.52,0.85,1.59,-1.17,Rejected
2021-01-11 17:00,2.09,0.71,0.08,0.64,-0.39,1.54,1.05,2.3,-1.13,0.14,-0.34,-0.66,-0.12,-0.93,2.04,Rejected
2021-01-11 18:00,1.42,-0.93,-1.43,0.12,-1.11,-0.13,2.5,-0.91,-0.44,2.56,-2,-2.08,-0.82,1.52,0.15,Approved
2021-01-11 19:00,-0.35,-0.42,0.5,-1.7,1.18,1.28,1.23,-3.2,-1.85,1.23,0.77,0.3,-0.42,1.31,0.37,Rejected
2021-01-11 20:00,0.7,-0.86,0.22,0.84,2.54,-0.75,-0.53,2.59,-1.83,-1.65,1.45,-0.58,-0.95,-2.95,-1.12,Approved
2021-01-11 21:00,-0.53,0.23,0.25,-1.71,0.21,1.32,0.23,-2.39,-1.37,0.27,-0.21,0.91,0.17,1.36,-1.85,Rejected
2021-01-11 22:00,-0.1,0.3,1.15,-1.96,-0.13,0.38,-0.05,-1.49,-0.15,-0.12,2.41,-0.39,-0.3,-0.12,0.06,Approved
2021-01-11 23:00,1.33,-1.28,1.96,-0.55,0.4,-0.21,0.92,0.24,0.46,-0.32,0.48,1.05,1.11,1.56,1.33,Rejected
2021-01-12 00:00,-1.84,-0.24,0.47,-1.51,-2.42,0.54,0.14,-4.11,-0.49,2.13,1.3,0.63,-0.09,2.09,0.2,Premium
2021-01-12 01:00,-1.05,-1.32,-0.15,-2.01,-3.12,-0.16,0.04,-3.45,-1.1,1.27,-1.33,-0.64,-1.27,3.3,-1.53,Premium
2021-01-12 02:00,1.74,-0.18,0.03,-1.77,0.83,2.1,0.4,0.84,1.5,-1.21,1.41,0.83,-0.15,-1.06,0.18,Premium
2021-01-12 03:00,1.09,0.04,0.68,-2.83,1.14,0.68,0.79,-1.25,0.04,-0.29,-1.1,0.28,2.39,-1.04,-0.36,Premium
2021-01-12 04:00,-0.32,0.17,-0.59,0.71,2.45,-0.15,2.18,-2.82,-0.91,1.77,-1.61,2.05,2.3,4.37,0.8,Approved
2021-01-12 05:00,2.38,-1.48,0.05,1.1,-1.59,-1.52,0.87,2.81,-1.17,-0.51,1.24,-0.23,0.06,2.2,-1.25,Premium
2021-01-12 06:00,2.25,0.25,-0.14,-1.25,-0.76,-2.27,1.56,0.27,0.09,0.2,-0.39,0.14,-1.69,1.57,2.01,Premium
2021-01-12 07:00,-1.88,-0.45,1.28,-0.06,-2.09,-0.85,-1.69,-1.19,0.43,-0.65,-0.01,-0.27,-0.42,2.81,-1.22,Rejected
2021-01-12 08:00,1.98,-0.27,0.44,-0.69,1.99,-1.18,4.16,-2.07,-0.06,3.91,0.34,0.33,-2.01,-1.66,-0.09,Rejected
2021-01-12 09:00,-1.43,-0.08,-0.8,0.4,0.75,0.31,0.56,-2.3,-0.11,1.81,1.68,1.53,-0.42,0.05,-0.29,Premium
2021-01-12 10:00,0.04,0.17,-0.47,-1.83,-0.75,1.17,-0.82,-0.22,-0.52,-0.9,1.54,0.39,0.02,-1.29,-0.57,Premium
2021-01-12 11:00,4.01,-1.32,1.48,2.55,3.26,0.69,1.46,5.72,-1.87,-2.5,-0.32,0.36,-0.4,1.11,-0.94,Approved
2021-01-12 12:00,-0.34,0.18,0.32,-2.08,-1.04,-0.99,0.4,-2.5,-0.18,0.96,0.48,2.03,-0.37,0.47,0.49,Premium
2021-01-12 13:00,1.59,-1.29,0.84,-1.21,-1.13,-2.46,0.39,0.74,-0.34,-0.7,1.51,1.87,1.37,0.99,0.38,Premium
2021-01-12 14:00,0.75,-0.22,0.49,-0.41,-0.88,1.88,1.3,-0.68,-0.97,1.6,-0.4,0.29,0.06,-0.26,-1.06,Premium
2021-01-12 15:00,2.1,1.28,1.15,-1.69,-0.02,0.3,0.97,0.37,-0.47,-0.94,0.28,1,1.48,1.91,0.19,Rejected
2021-01-12 16:00,0.77,0.44,1.06,-2.68,-3.14,1.18,-0.24,-1.06,-0.74,-0.7,-1.1,0.04,-0.27,2.91,0.13,Premium
2021-01-12 17:00,2.83,-0.25,-0.82,0.29,-0.17,0.2,3.36,0.14,-0.55,2.16,-1.06,0.63,0.48,2.16,0.3,Approved
2021-01-12 18:00,0.06,-1.74,0.16,-2.51,0.18,0.91,0.74,-2.62,-2.14,0.59,0.05,-1.08,-0.39,0.63,0.27,Rejected
2021-01-12 19:00,2.29,0.8,0.71,-0.09,1.48,0.04,2.75,-0.02,-0.41,1.27,-0.58,-1.6,0.01,1.13,-0.32,Premium
2021-01-12 20:00,0.82,-0.23,-1.05,-2.01,0.47,1.18,1.62,-2.09,-0.28,1.28,-0.26,-0.62,0.16,0.02,-1.43,Rejected
2021-01-12 21:00,0.15,-0.33,-0.28,3.17,0.67,-0.47,-1.16,3.34,-1.85,-2.47,1.01,-0.06,-0.34,3.58,-0.08,Approved
2021-01-12 22:00,1.54,-0.19,-2.09,4.32,2.26,-0.37,-0.27,5.16,-0.91,-2.83,0.65,-0.56,1.21,3.53,-0.68,Approved
2021-01-12 23:00,1.65,1.67,-2.08,-0.12,0.07,0.22,0.16,1.95,0.59,-1.33,-0.09,-0.42,1.37,0.55,1.14,Premium
2021-01-13 00:00,-0.17,-0.64,-0.64,-1.96,-2.02,-1.45,0.16,-2.24,0.14,0.39,0.57,1.22,0.22,2.8,-1.39,Rejected
2021-01-13 01:00,0.28,-0.27,1.03,2.51,1.02,0.47,-0.82,3.27,0.13,-1.35,-0.39,1.53,0.36,-1.1,1.94,Premium
2021-01-13 02:00,1.17,0.2,-0.45,-2.61,0.54,0.07,0.5,-0.82,1.11,-0.78,0.87,0.24,2.65,0.16,0.78,Rejected
2021-01-13 03:00,-4.57,0.33,-1.61,0.27,-2,0.25,-2.2,-3.71,-0.06,1.58,0.45,-0.18,1.9,-0.37,0.5,Approved
2021-01-13 04:00,1.02,-0.18,-0.22,-1.62,2.57,-0.71,1.1,-1.01,-0.62,-0.55,0.44,0.61,0.95,0.78,1.43,Approved
2021-01-13 05:00,0.6,1.17,-1.3,-0.43,3.06,-1.19,-0.43,1.52,0.67,-1.61,0.4,0.93,-1.51,-3.64,-0.44,Premium
2021-01-13 06:00,-0.45,-0.7,1.24,-1.97,-2.2,0.9,-0.21,-1.91,0.62,0.65,-0.01,-1.2,0.05,0.26,-0.34,Premium
2021-01-13 07:00,-1.19,1.65,1.06,0.05,0.4,-0.15,0.06,-1.75,1.1,0.88,1.06,-0.08,-1.35,0.54,-0.32,Premium
2021-01-13 08:00,0.19,0.28,-1.34,-2.48,1.93,0.89,-0.56,-0.53,-0.59,-1.42,-0.56,0.08,-0.94,-2.72,-0.12,Premium
2021-01-13 09:00,-0.06,-0.62,2.1,-1.38,-1.27,0.38,1.56,-3.32,0.84,1.91,-0.86,0.91,-1.21,3.88,0.08,Premium
2021-01-13 10:00,0.09,0.68,0.56,-0.73,-2.27,-0.48,-1.2,0.6,1.41,-1.48,1.91,0.02,0.43,2.06,0.16,Rejected
2021-01-13 11:00,-0.65,-0.41,0.55,-0.2,1.78,0.26,0.87,-2,0.05,1.07,0.96,-1.44,-0.52,0.41,-0.5,Premium
2021-01-13 12:00,2.56,-2.21,-2.25,3.12,1.91,-1.5,0.5,4.94,-0.58,-2.43,0.96,0.71,-0.99,2.81,0.31,Premium
2021-01-13 13:00,0.57,-1.9,1.08,0.54,-1.16,-2.01,0,1.11,1.38,-0.09,0.94,0.48,-0.99,0.4,-0.24,Rejected
2021-01-13 14:00,-0.8,0.76,-1.01,0.67,0.08,-0.23,-0.14,-0.66,-1.97,0.23,-1.21,0.02,0.24,1.49,-0.38,Approved
2021-01-13 15:00,1.63,-0.83,-1.2,-0.97,-0.32,1.93,1.08,0.3,1.01,0.13,0.93,0.13,1.8,0.39,-0.69,Approved
2021-01-13 16:00,2.48,-1.11,-1,-0.82,1.06,0.47,2.69,-0.27,-0.79,1.03,1.46,0.03,0.61,1.46,0.46,Approved
2021-01-13 17:00,-0.95,1.21,0.03,-2.35,-1.22,1.07,-2.01,-1.12,-0.14,-2.36,2.72,0.37,0.47,2.21,0.35,Rejected
2021-01-13 18:00,1.23,1.57,-0.94,-1.78,-3.3,0.14,-1.54,1.52,0.52,-3.06,0.31,0.48,0.1,3.93,0.64,Rejected
2021-01-13 19:00,2.19,-0.14,0.64,-0.73,1.95,-0.43,2.85,-0.91,-0.85,0.99,-2.21,-1.35,1.13,2.51,-0.23,Approved
2021-01-13 20:00,-2.68,0.1,-0.61,-1.26,-2.93,-0.11,-2.13,-2.44,-1.75,0,0.99,0.89,-0.61,0.73,-1.68,Premium
2021-01-13 21:00,2.3,0.11,-0.5,-1.34,-1.34,0.84,2.23,-0.22,0.65,1.73,0.52,1.2,0.16,-0.4,1.31,Approved
2021-01-13 22:00,1.66,0.09,-0.33,0.82,1.38,-0.98,2.32,0.11,1.82,1.13,0,0.19,0.92,2.08,-0.24,Approved
2021-01-13 23:00,1.49,-0.02,0.67,-0.92,0.37,0.3,1.2,0.17,0.17,0.4,-0.14,-1.6,-0.75,-0.77,0.16,Rejected
2021-01-14 00:00,0.26,-1.17,-0.49,-1.69,0.42,1.24,1.29,-2.31,1.12,1.28,-0.67,0.22,1.48,0.32,0.07,Rejected
2021-01-14 01:00,0.88,0.3,0.06,-0.79,2.58,-0.58,2.2,-1.37,0.99,1.98,-1.05,1.1,-0.64,-2.74,1.52,Rejected
2021-01-14 02:00,1.31,0.06,-0.79,-0.13,0.45,0.73,1.77,-0.64,0.72,0.64,-1.52,1.4,-1.19,3.24,0.95,Approved
2021-01-14 03:00,-2.5,-0.96,-1.5,-0.33,-1.64,0.94,-2.16,-1.39,-0.3,-0.49,-0.29,-0.57,-0.29,0.23,1.72,Premium
2021-01-14 04:00,0.96,2,0.48,0.47,1.45,0.49,1.7,-0.44,0.83,0.74,0.44,0,0.7,2.17,-0.57,Approved
2021-01-14 05:00,0.91,0.84,0.02,1.11,1.4,-0.83,0.29,1.9,1.63,-0.57,-1.41,0.45,-1.12,-0.98,0.9,Approved
2021-01-14 06:00,0.27,-0.72,-0.67,1.38,-1.6,0.2,-0.33,1.61,-0.9,-0.1,1.59,-0.75,0.85,0.64,0.3,Rejected
2021-01-14 07:00,-0.11,0.77,0.2,-1.02,-0.06,-0.79,-0.62,-0.62,-1.96,-1.55,-0.41,0.41,1.04,3.24,0.72,Rejected
2021-01-14 08:00,1.13,2.39,1.09,-0.19,2.45,-1.04,0.95,0.21,-0.94,-0.88,-0.15,0.71,0.64,1.8,0.61,Approved
2021-01-14 09:00,1.18,1.61,0.68,-0.24,0.85,1.49,1.36,0.11,0.78,0.84,0.69,0.1,-1.05,-1.03,-0.33,Rejected
2021-01-14 10:00,1.32,0.42,-1.53,0.98,0.39,2.13,3.09,-1.31,1.55,2.63,1.2,-0.58,-0.32,3.64,1.57,Approved
2021-01-14 11:00,-2.43,0.35,1.59,0.23,-1.28,0.94,-0.68,-2.62,1.01,1.38,-0.3,0.94,-1.5,1.09,-1.06,Premium
2021-01-14 12:00,1.94,-0.43,0.63,-0.19,-0.1,-0.66,0.93,1.61,1.67,-0.16,1.2,0.49,1.13,-0.68,0.48,Premium
2021-01-14 13:00,-1.21,0.95,-0.4,0.16,0.58,-0.03,-0.03,-1.64,-0.36,0.61,-0.03,-0.9,-0.47,0.98,-0.87,Premium
2021-01-14 14:00,-0.1,-0.4,-1.37,2.25,1.28,-0.64,-1.59,2.74,-0.8,-3.31,-0.7,-0.15,0.55,4.14,-1.85,Approved
2021-01-14 15:00,-2.04,0.81,0.79,-0.45,-1.54,1.15,-0.22,-3.04,1.29,1.82,1.52,0.05,-0.34,0.73,1.17,Premium
2021-01-14 16:00,0.98,0.47,0.96,1.89,-0.46,-0.01,1.48,1.01,1.43,1.56,-0.5,-0.54,-2.22,0.66,1.7,Approved
2021-01-14 17:00,1.33,1.28,-0.13,-0.04,-2.62,0.21,-0.6,2.1,-0.5,-1.54,-0.38,1.76,1.81,2.44,-0.45,Rejected
2021-01-14 18:00,-3.48,0.58,-0.89,0.27,-0.86,1.4,-1.92,-2.36,0.27,0.79,0.84,0.3,-0.36,-1.28,0.02,Premium
2021-01-14 19:00,1.11,-0.95,0.78,-3.01,-2.1,-1.06,0.68,-1.52,0.24,0.37,-1.73,-0.54,-1.3,0.68,-0.61,Premium
2021-01-14 20:00,2,0.79,-1.41,0.5,0,1.55,1.28,1.83,0.64,0.39,1.31,0.39,0.82,-0.91,-0.09,Rejected
2021-01-14 21:00,1.17,1.78,0.81,-1.99,-2.26,-0.77,-1.56,1.6,0.23,-3.05,-0.88,0.22,0.01,1.93,-0.43,Rejected
2021-01-14 22:00,1.14,-0.61,1.03,-0.6,-0.99,-1.34,0.08,0.89,-0.16,-0.79,-1.26,1.39,-0.04,1.14,-0.31,Premium
2021-01-14 23:00,-0.57,-0.75,1.08,-0.77,-0.19,-0.87,-0.45,-0.99,1.05,-0.37,-1.91,-0.11,-1.3,1,1.66,Approved
2021-01-15 00:00,-0.04,0.8,0.43,0.84,-0.38,0.07,-0.83,1.14,-0.93,-1.45,-0.45,0.18,-2.44,2.47,0.96,Rejected
